2014-08-10 00:00:00,2014-08-10 00:00:00,97.546956565
2014-08-11 00:00:00,2014-08-11 00:00:00,97.547247919
2014-08-12 00:00:00,2014-08-12 00:00:00,94.1575104737
2014-08-13 00:00:00,2014-08-13 00:00:00,89.2241421218
2014-08-14 00:00:00,2014-08-14 00:00:00,87.9420200958
2014-08-15 00:00:00,2014-08-15 00:00:00,88.8265097847
2014-08-16 00:00:00,2014-08-16 00:00:00,88.8267826465
2014-08-17 00:00:00,2014-08-17 00:00:00,88.8270543963
2014-08-18 00:00:00,2014-08-18 00:00:00,88.8273250385
2014-08-19 00:00:00,2014-08-19 00:00:00,88.8275945778
2014-08-20 00:00:00,2014-08-20 00:00:00,92.5876562846
2014-08-21 00:00:00,2014-08-21 00:00:00,95.8464210655
2014-08-22 00:00:00,2014-08-22 00:00:00,98.6707276962
2014-08-23 00:00:00,2014-08-23 00:00:00,101.118503208
2014-08-24 00:00:00,2014-08-24 00:00:00,101.118784488
2014-08-25 00:00:00,2014-08-25 00:00:00,101.119064621
2014-08-26 00:00:00,2014-08-26 00:00:00,104.238346642
2014-08-27 00:00:00,2014-08-27 00:00:00,106.941768499
2014-08-28 00:00:00,2014-08-28 00:00:00,109.284777523
2014-08-29 00:00:00,2014-08-29 00:00:00,111.31542814
2014-08-30 00:00:00,2014-08-30 00:00:00,83.1402876545
2014-08-31 00:00:00,2014-08-31 00:00:00,83.1405365693
2014-09-01 00:00:00,2014-09-01 00:00:00,83.1407844697
2014-09-02 00:00:00,2014-09-02 00:00:00,90.6531087673
2014-09-03 00:00:00,2014-09-03 00:00:00,97.1638405639
2014-09-04 00:00:00,2014-09-04 00:00:00,101.8086814
2014-09-05 00:00:00,2014-09-05 00:00:00,104.836411694
2014-09-06 00:00:00,2014-09-06 00:00:00,107.460486848
2014-09-07 00:00:00,2014-09-07 00:00:00,107.460760869
2014-09-08 00:00:00,2014-09-08 00:00:00,107.461033772
2014-09-10 00:00:00,2014-09-10 00:00:00,86.7600641292
2014-09-11 00:00:00,2014-09-11 00:00:00,92.792341846
2014-09-12 00:00:00,2014-09-12 00:00:00,98.0203618066
2014-09-13 00:00:00,2014-09-13 00:00:00,102.551357266
2014-09-14 00:00:00,2014-09-14 00:00:00,102.551617259
2014-09-15 00:00:00,2014-09-15 00:00:00,102.551876194
2014-09-16 00:00:00,2014-09-16 00:00:00,106.478790674
2014-09-17 00:00:00,2014-09-17 00:00:00,109.882159183
2014-09-18 00:00:00,2014-09-18 00:00:00,113.829647929
2014-09-19 00:00:00,2014-09-19 00:00:00,116.252986269
2014-09-20 00:00:00,2014-09-20 00:00:00,117.35538991
2014-09-21 00:00:00,2014-09-21 00:00:00,117.35566104
2014-09-22 00:00:00,2014-09-22 00:00:00,117.355931065
2014-09-23 00:00:00,2014-09-23 00:00:00,118.311385293
2014-09-24 00:00:00,2014-09-24 00:00:00,118.141614287
2014-09-25 00:00:00,2014-09-25 00:00:00,117.994513797
2014-09-26 00:00:00,2014-09-26 00:00:00,116.869190231
2014-09-27 00:00:00,2014-09-27 00:00:00,115.893941689
2014-09-28 00:00:00,2014-09-28 00:00:00,115.894203404
2014-09-29 00:00:00,2014-09-29 00:00:00,115.894464052
