"Date","WS","RT","ARR"
"2009-09-16",8.0276033521,14.9387584999,1315.00360402
"2009-09-17",7.9917006829,15.0802573666,1393.08312348
"2009-09-18",8.0259183696,15.2028897177,1325.93204035
"2009-09-19",8.0761070315,15.2028897177,1327.08110164
"2009-09-20",8.0440149828,15.2028897177,1205.59695475
"2009-09-21",8.1163685407,15.2028897177,1062.51202745
"2009-09-22",8.1028280439,15.3091710887,938.465090459
"2009-09-23",8.0846731936,15.4012816102,857.096411731
"2009-09-24",8.1006056567,15.4811107288,830.483556834
"2009-09-25",8.1458088531,15.550295965,874.832415923
"2009-09-26",8.1341454504,15.550295965,828.441427133
"2009-09-27",8.1640371682,15.550295965,733.409236849
"2009-09-28",8.231424805,15.550295965,648.194671935
"2009-09-29",8.3218570532,15.3435898363,672.035382344
"2009-09-30",8.2556094461,15.1644445248,589.563998031
"2009-10-01",8.5494646946,15.2758519215,632.722131627
"2009-10-02",8.6593138464,15.2758519215,565.572514077
"2009-10-03",8.906819475,15.2758519215,549.122845533
"2009-10-04",9.3196139153,15.2758519215,501.199799462
"2009-10-05",9.6614876155,16.4390716653,506.114492867
"2009-10-06",9.963491287,17.5805287766,835.431227152
"2009-10-07",10.3282783073,18.9697916064,1093.42706353
"2009-10-08",10.779194735,20.1738193922,1135.73012173
"2009-10-09",11.1329564247,20.9506434732,1006.2461055
"2009-10-10",11.4729844569,20.9506434732,1083.8999581
"2009-10-11",11.6764277992,20.9506434732,976.953297018
"2009-10-12",11.9775985371,21.4905576768,1065.57285742
"2009-10-13",12.1823878679,21.9584833199,1044.18714309
"2009-10-14",12.3582917078,22.2306855439,1031.02885735
"2009-10-15",12.5320935541,22.7332608047,1053.41167637
"2009-10-16",12.6979760297,23.1688260308,1159.44345285
"2009-10-17",12.837201448,23.1688260308,1187.47099247
"2009-10-18",12.8066856994,23.1688260308,1058.45486014
"2009-10-19",12.9067498284,23.5463158933,1041.08087879
"2009-10-20",12.9472017031,23.6068071075,1125.34742828
"2009-10-21",12.9443303649,23.6592328265,1045.54110451
"2009-10-22",13.0088418718,23.838001783,1014.73562391
"2009-10-23",13.0880467939,23.9929348786,1003.94020739
"2009-10-24",13.1745092416,23.9929348786,997.061513071
"2009-10-25",13.2879080094,23.9929348786,896.761311329
"2009-10-26",13.3059647193,24.1272102281,830.453136485
"2009-10-27",13.3839168981,24.376915531,933.295384953
"2009-10-28",13.3925663622,24.5933267936,928.789333626
"2009-10-29",13.4759130695,24.9142165544,955.810755809
"2009-10-30",13.5377913269,25.0589876805,993.707988368
"2009-10-31",13.7040858166,25.0589876805,1083.07758992
"2009-11-01",13.6532632633,25.0589876805,962.367244597
"2009-11-02",13.7357911245,25.0589876805,883.99827865
"2009-11-03",13.7566957422,25.4511226564,954.975841497
"2009-11-04",13.741176714,25.6576396356,954.512395964
"2009-11-05",13.8271208289,25.7032876842,996.477409836
"2009-11-06",13.8118750887,25.7428493263,1032.96708852
"2009-11-07",13.7910510028,25.7428493263,1073.61814339
"2009-11-08",13.6933553136,25.7428493263,949.429057603
"2009-11-09",13.5562783088,25.6438027494,884.705183256
"2009-11-10",13.5282189787,25.5579623828,1008.18449215
"2009-11-11",13.466193822,25.2169007318,1032.1598932
"2009-11-12",13.4090346457,25.0546473009,1062.79857411
"2009-11-13",13.3230095135,24.9140276608,1161.19209756
"2009-11-14",13.358608245,24.9140276608,1221.25315122
"2009-11-15",13.339960479,24.9140276608,1089.65139772
"2009-11-16",13.3637839303,24.9254906393,1008.54454469
"2009-11-17",13.3869561739,24.9354252208,1036.9386054
"2009-11-18",13.34295461,24.9440351913,1114.01345801
"2009-11-19",13.3245093799,24.6848304991,1254.33166361
"2009-11-20",13.3343696677,24.5935197659,1371.0274418
"2009-11-21",13.3525648232,24.5935197659,1416.83044956
"2009-11-22",13.4222228467,24.5935197659,1267.25305628
"2009-11-23",13.3180476793,24.6477171305,1127.45931545
"2009-11-24",13.1858265072,24.6946881797,1270.93140672
"2009-11-25",13.0026051952,24.7353964224,1487.15388582
"2009-11-26",12.8338941994,24.7706768995,1681.67336771
"2009-11-27",12.6426679021,24.5345866462,1922.25025202
"2009-11-28",12.4633492189,24.5345866462,2063.37021842
"2009-11-29",12.3989026564,24.5345866462,1807.11418929
"2009-11-30",12.3893823022,24.3299750934,1613.49896405
"2009-12-01",12.3482525407,24.0193117476,1620.59910218
"2009-12-02",12.3116370504,23.7500701812,1632.37255522
"2009-12-03",12.3488733225,23.5167274904,1439.24288119
"2009-12-04",12.3684174855,23.4478304917,1578.72383037
"2009-12-05",12.3709618208,23.4478304917,1726.20065299
"2009-12-06",12.474833578,23.4478304917,1518.83389925
"2009-12-07",12.3859668787,23.3881197595,1677.16537935
"2009-12-08",12.3465046282,23.2030371249,1850.54332877
"2009-12-09",12.2144858293,22.9092988416,1928.9775516
"2009-12-10",12.1287595136,22.6547256627,1931.73387806
"2009-12-11",12.059078758,22.4340955743,1939.39336098
"2009-12-12",11.9976460347,22.4340955743,1923.86091285
"2009-12-13",11.9683302671,22.4340955743,1693.00879114
"2009-12-14",11.8892801709,22.2428828311,1531.76761899
"2009-12-15",11.7671710199,21.9438317869,1658.30526979
"2009-12-16",11.7030633687,21.551320882,1689.35790048
"2009-12-17",11.6449626119,21.3444780977,1651.51684709
"2009-12-18",11.6696342636,21.1652143514,1587.79460081
"2009-12-19",11.7128345436,21.1652143514,1523.70198737
"2009-12-20",11.8319566045,21.1652143514,1346.64838905
"2009-12-21",11.9551829034,21.2765191045,1224.46860384
"2009-12-22",12.0990979102,21.5063165573,1313.66612333
"2009-12-23",12.1789757646,21.7054743496,1335.96397355
"2009-12-24",12.2615738678,21.8780777697,1362.90211041
"2009-12-25",12.3106973521,21.8780777697,1359.44849569
"2009-12-26",12.3759377051,21.8780777697,1346.78069627
"2009-12-27",12.4058126778,21.8780777697,1185.9592701
"2009-12-28",12.4576302467,21.8780777697,1062.74736742
"2009-12-29",12.524188638,22.0276674004,1101.56105176
"2009-12-30",12.5871857085,22.157311747,1095.93957819
"2009-12-31",12.66818721,22.2696701807,1075.7143011
"2010-01-01",12.8308239771,22.36704749,1048.20572762
"2010-01-02",12.8372881875,22.36704749,1050.9436306
"2010-01-03",12.891344207,22.36704749,934.587146524
"2010-01-04",12.9406692529,22.5847744913,858.622193654
"2010-01-05",13.0179874266,22.7734712258,879.257901167
"2010-01-06",13.0027742882,22.9370083957,868.303514345
"2010-01-07",13.0274858646,23.0787406096,893.569712432
"2010-01-08",13.1214210827,23.201575195,968.567084108
"2010-01-09",13.1566760494,23.201575195,1008.51813956
"2010-01-10",13.0494155391,23.201575195,907.389054285
"2010-01-11",13.0484934672,23.3080318357,870.521180381
"2010-01-12",13.0455038621,23.4002942576,931.165022997
"2010-01-13",13.0000520651,23.3469216899,903.809686597
"2010-01-14",13.0112758923,23.3006654646,917.881728384
"2010-01-15",12.9949391067,23.260576736,899.110831266
"2010-01-16",12.9887990776,23.260576736,932.002720431
"2010-01-17",12.9745888302,23.260576736,826.89569104
"2010-01-18",12.9326436529,23.2258331712,794.656265568
"2010-01-19",12.882113388,23.1957220817,727.848763492
"2010-01-20",12.8356901888,23.3029591375,685.90892836
"2010-01-21",12.8642042243,23.3958979191,657.294404579
"2010-01-22",12.8407992166,23.4764448632,684.575150635
"2010-01-23",12.8820259877,23.4764448632,738.938463884
"2010-01-24",12.9544225227,23.4764448632,683.173335366
"2010-01-25",12.9082138054,23.5462522148,681.123557317
"2010-01-26",12.8958805361,23.5462522148,617.053749675
"2010-01-27",12.8897631313,23.6067519195,614.779916385
"2010-01-28",12.9340804281,23.5258516636,682.515927533
"2010-01-29",12.9193458948,23.4557381084,752.753803862
"2010-01-30",12.9310088664,23.4557381084,824.925296681
"2010-01-31",13.0063981604,23.4557381084,756.620590457
"2010-02-01",13.0005450723,23.3949730273,733.171178396
"2010-02-02",12.926424777,23.342309957,765.66035461
"2010-02-03",12.8390602035,23.4300019627,919.132307328
"2010-02-04",12.7521266862,23.3726683677,861.641333018
"2010-02-05",12.7201764614,23.4563125853,837.401155282
"2010-02-06",12.7010279332,23.4563125853,839.821001245
"2010-02-07",12.6525272391,23.4563125853,766.844867745
"2010-02-08",12.6637800175,23.5288042406,742.932218713
"2010-02-09",12.6244426818,23.4582970085,840.801256218
"2010-02-10",12.5940041704,23.3971907407,838.107755389
"2010-02-11",12.5504286143,23.4775653086,914.19205467
"2010-02-12",12.5288000372,23.5472232675,932.466447381
"2010-02-13",12.5151981275,23.5472232675,995.49758773
"2010-02-14",12.459227266,23.5472232675,897.344576033
"2010-02-15",12.4318602117,23.6075934985,999.751965895
"2010-02-16",12.4378344057,23.526581032,970.165037109
"2010-02-17",12.4317702105,23.5897035611,924.729698828
"2010-02-18",12.4614847997,23.5110764196,886.205738984
"2010-02-19",12.4354102832,23.442932897,894.791640453
"2010-02-20",12.4594732258,23.442932897,943.994088392
"2010-02-21",12.4123639752,23.442932897,855.757543273
"2010-02-22",12.4605193667,23.3838751774,837.39920417
"2010-02-23",12.4978667845,23.1993584871,921.939310281
"2010-02-24",12.4636326947,23.0394440221,931.147402244
"2010-02-25",12.3081483354,22.9008514858,966.045081944
"2010-02-26",12.2470618907,22.7807379544,878.252404352
"2010-02-27",12.1023869719,22.7807379544,1118.1374171
"2010-02-28",12.048068709,22.7807379544,1005.69242816
"2010-03-01",12.0416595478,22.7807379544,894.900104403
"2010-03-02",11.9795771637,22.4099728938,830.620090483
"2010-03-03",11.8413411442,21.9553098413,819.990745085
"2010-03-04",11.7477354244,21.4279351958,795.191979074
"2010-03-05",11.6309131848,20.8375438364,758.065048531
"2010-03-06",11.5041543898,20.8375438364,681.26304206
"2010-03-07",11.3186432062,20.8375438364,611.573303119
"2010-03-08",11.177072478,20.4592046582,616.563529369
"2010-03-09",11.0819072587,20.1313107038,683.595058787
"2010-03-10",10.9511500336,19.8471359433,848.475717615
"2010-03-11",10.8400090415,19.6008511508,897.246955267
"2010-03-12",10.7398078359,19.3874043307,948.819361231
"2010-03-13",10.5805445689,19.3874043307,1119.85677973
"2010-03-14",10.4742497375,19.3874043307,1022.33987577
"2010-03-15",10.3738138248,19.2024170866,1103.11989233
"2010-03-16",10.2614442037,19.0420948084,1221.06390669
"2010-03-17",10.1689341829,18.7698155006,1270.4153858
"2010-03-18",9.993684479,18.5338401005,1161.46000102
"2010-03-19",9.8571932151,18.3293280871,1063.54533422
"2010-03-20",9.6947526383,18.3293280871,1159.09262299
"2010-03-21",9.512888184,18.3293280871,1023.33093993
"2010-03-22",9.3990864261,18.1520843422,911.146814602
"2010-03-23",9.2564463312,17.9984730966,900.113905989
"2010-03-24",9.0820110628,17.9984730966,910.738718524
"2010-03-25",8.9131154701,17.8653433503,984.546889387
"2010-03-26",8.7544778519,17.749964237,1164.8739708
"2010-03-27",8.6409919161,17.749964237,1131.9107747
"2010-03-28",8.5228596606,17.749964237,1014.90800474
"2010-03-29",8.4247347828,17.516635672,926.566937438
"2010-03-30",8.3130812562,17.1810842491,1159.99134578
"2010-03-31",8.2783673917,16.8902730159,1162.27249968
"2010-04-01",8.1985850728,16.6382366138,1277.36016639
"2010-04-02",8.1257737298,16.6382366138,1264.0721442
"2010-04-03",8.0253001954,16.6382366138,1240.44252497
"2010-04-04",7.921926836,16.6382366138,1102.07685498
"2010-04-05",7.8803365912,16.4198050653,1017.21994098
"2010-04-06",7.8774028235,16.2304977232,1094.93994885
"2010-04-07",7.8026657804,16.0664313601,1173.29462234
"2010-04-08",7.7404279901,15.9242405121,1229.03800602
"2010-04-09",7.6479542581,15.8010084438,1280.35293855
"2010-04-10",7.5939751718,15.8010084438,1339.13254675
"2010-04-11",7.5290007044,15.8010084438,1199.96554051
"2010-04-12",7.5013117216,15.694207318,1129.66346845
"2010-04-13",7.46506665,15.6016463423,1408.97500599
"2010-04-14",7.4348799855,15.6016463423,1389.24500519
"2010-04-15",7.4032489286,15.52142683,1370.6590045
"2010-04-16",7.3168508259,15.4519032526,1376.42447056
"2010-04-17",7.2808785589,15.4519032526,1381.14120782
"2010-04-18",7.247017828,15.4519032526,1244.45571345
"2010-04-19",7.2352585882,15.2583161523,1138.94161832
"2010-04-20",7.1499352209,15.0905406653,1174.06940254
"2010-04-21",7.0993660803,14.9451352433,1196.1934822
"2010-04-22",7.0669320844,14.8191172108,1234.59435124
"2010-04-23",7.0134587869,14.7099015827,1411.02177108
"2010-04-24",6.9474289878,14.7099015827,1415.98153493
"2010-04-25",6.8832003609,14.7099015827,1259.93733028
"2010-04-26",6.8166403128,14.6152480384,1327.26568624
"2010-04-27",6.7958290118,14.5332149666,1464.63692807
"2010-04-28",6.7678666251,14.4621196377,1580.48533766
"2010-04-29",6.7253440575,14.400503686,1663.24062598
"2010-04-30",6.7209648498,14.3471031945,1830.46187585
"2010-05-01",6.6696695365,14.3471031945,2027.82695907
"2010-05-02",6.660380265,14.3471031945,1814.06336452
"2010-05-03",6.6068628963,14.1674894353,1808.26824925
"2010-05-04",6.5599127558,14.0118241772,2024.53914935
"2010-05-05",6.5411173708,13.7435809536,2262.45392944
"2010-05-06",6.5240054251,13.5111034931,2159.58007218
"2010-05-07",6.492388035,13.3096230274,2048.24272922
"2010-05-08",6.4158645022,13.3096230274,2177.99703199
"2010-05-09",6.4464159019,13.3096230274,1931.55742773
"2010-05-10",6.4031794959,13.1350066237,2004.2697707
"2010-05-11",6.3486722298,12.9836724072,2206.7671346
"2010-05-12",6.3324048214,12.8525160863,2442.69151666
"2010-05-13",6.3083508452,12.7388472748,2467.23931444
"2010-05-14",6.2603485103,12.5070009715,2743.25407251
"2010-05-15",6.2295020422,12.5070009715,3013.20019618
"2010-05-16",6.2198647329,12.5070009715,2648.40683669
"2010-05-17",6.2176839381,12.3060675086,2358.74592513
"2010-05-18",6.1959927464,12.1319251741,2535.46646844
"2010-05-19",6.1427937135,11.9810018176,2862.67093932
"2010-05-20",6.1277545517,11.8502015752,3115.30148074
"2010-05-21",6.0775142623,11.7368413652,3188.02128331
"2010-05-22",6.0557123606,11.7368413652,3230.25177887
"2010-05-23",6.0601507126,11.7368413652,2830.51154169
"2010-05-24",6.0316393895,11.6385958498,2999.81666946
"2010-05-25",6.0309997516,11.5534497365,2929.41444687
"2010-05-26",6.0398188323,11.4796564383,2905.14585395
"2010-05-27",5.9522532444,11.4796564383,2830.44640676
"2010-05-28",5.9168939883,11.4157022465,2761.54021919
"2010-05-29",5.8658414565,11.4157022465,2699.38818996
"2010-05-30",5.8720625957,11.4157022465,2364.3564313
"2010-05-31",5.8511653607,11.3602752803,2222.04224046
"2010-06-01",5.7881655348,11.3122385763,2383.62327507
"2010-06-02",5.7394577492,11.2706067661,2405.79350506
"2010-06-03",5.7287522716,11.234525864,2402.50770438
"2010-06-04",5.713553556,11.2032557488,2436.9533438
"2010-06-05",5.674763959,11.2032557488,2331.11289796
"2010-06-06",5.6620695052,11.2032557488,2059.55117823
"2010-06-07",5.6585935712,11.1761549823,1897.2776878
"2010-06-08",5.6374265977,11.1526676513,1937.60332943
"2010-06-09",5.6817931098,11.1323119645,1829.70955217
"2010-06-10",5.658083129,11.1146703692,1748.08827855
"2010-06-11",5.6513831563,11.0993809866,1758.60317474
"2010-06-12",5.6607935067,11.0993809866,1745.32275144
"2010-06-13",5.6509783041,11.0993809866,1558.83305125
"2010-06-14",5.6414700858,11.0861301884,1489.56197775
"2010-06-15",5.6452740743,11.0746461633,1615.80704738
"2010-06-16",5.6089217416,11.0646933415,1632.60610773
"2010-06-17",5.5994877316,11.0560675627,1630.0786267
"2010-06-18",5.5961620947,11.0485918876,1639.70814314
"2010-06-19",5.6315860961,11.0485918876,1658.10039072
"2010-06-20",5.6641267534,11.0485918876,1470.61767196
"2010-06-21",5.6913659933,11.0421129693,1348.0753157
"2010-06-22",5.7185912682,11.0364979067,1458.83860694
"2010-06-23",5.7100383584,11.0316315192,1431.23345935
"2010-06-24",5.7233899691,11.0274139833,1422.3289981
"2010-06-25",5.7713330349,11.0237587855,1437.67179835
"2010-06-26",5.7891997414,11.0237587855,1404.48222524
"2010-06-27",5.8190158443,11.0237587855,1245.69792854
"2010-06-28",5.839147065,11.1539242808,1112.4648714
"2010-06-29",5.8847607897,11.2667343767,1259.36288855
"2010-06-30",5.9020654117,11.3645031264,1310.95450341
"2010-07-01",5.9345011346,11.4492360429,1309.82056962
"2010-07-02",5.9757422531,11.5226712372,1362.69116034
"2010-07-03",6.0194678474,11.5226712372,1409.66433896
"2010-07-04",6.0182054678,11.5226712372,1259.4824271
"2010-07-05",6.0653219317,11.5863150722,1144.33143682
"2010-07-06",6.0843901186,11.6414730626,1276.22724524
"2010-07-07",6.0933881028,11.6892766543,1276.62361254
"2010-07-08",6.1194616083,12.1307064337,1269.23379754
"2010-07-09",6.1361048224,12.3799455759,1287.84262453
"2010-07-10",6.1594908461,12.3799455759,1339.02360793
"2010-07-11",6.2139396857,12.3799455759,1198.52712687
"2010-07-12",6.2435096323,12.5959528324,1125.99017662
"2010-07-13",6.2628194591,12.7831591214,1300.13281974
"2010-07-14",6.2720484695,13.0787379052,1389.08844377
"2010-07-15",6.2597308958,13.3349061845,1407.3899846
"2010-07-16",6.3970767179,13.5569186933,1488.90465332
"2010-07-17",6.3819370771,13.5569186933,1491.55736621
"2010-07-18",6.370499313,13.5569186933,1322.79638405
"2010-07-19",6.3963882934,13.7493295342,1197.31686618
"2010-07-20",6.4314871383,13.9160855963,1202.38795069
"2010-07-21",6.4946777421,13.9272741834,1151.2428906
"2010-07-22",6.508942932,13.936970959,1125.44383852
"2010-07-23",6.5406672077,13.9453748311,1156.75132671
"2010-07-24",6.5392683052,13.9453748311,1163.55114982
"2010-07-25",6.552889674,13.9453748311,1038.65099651
"2010-07-26",6.5660468678,13.952658187,951.164196975
"2010-07-27",6.597712841,13.9589704287,996.855637379
"2010-07-28",6.5681289066,13.9644410382,1023.19488573
"2010-07-29",6.5901561635,13.9691822331,1057.97556763
"2010-07-30",6.6048020084,13.9732912687,1091.78549195
"2010-07-31",6.6797172962,13.9732912687,1143.86742635
"2010-08-01",6.6834472977,13.9732912687,1028.49843617
"2010-08-02",6.7008961547,13.9768524329,945.718644684
"2010-08-03",6.7536394125,13.9799387752,1043.13615873
"2010-08-04",6.806798602,13.9826136051,1096.1446709
"2010-08-05",6.8553736032,13.9849317911,1002.64538144
"2010-08-06",6.8795460117,13.9869408856,1042.29266392
"2010-08-07",6.9209151854,13.9869408856,1118.70030873
"2010-08-08",6.9399995099,13.9869408856,1025.3136009
"2010-08-09",6.9535434349,13.9886821009,941.785120778
"2010-08-10",6.9475894954,13.9901911541,1203.96577134
"2010-08-11",6.9369553405,13.9914990002,1176.77033516
"2010-08-12",6.9279343945,13.9926324669,1141.90762381
"2010-08-13",6.9357887559,13.9936148046,1129.55327397
"2010-08-14",6.9275601317,13.9936148046,1153.39283744
"2010-08-15",7.0010706327,13.9936148046,1031.95379245
"2010-08-16",7.0658908446,14.1277994973,1128.89328679
"2010-08-17",7.092555691,14.2440928977,1198.67418188
"2010-08-18",7.1229062903,14.4782138447,1230.33095763
"2010-08-19",7.1977780442,14.6811186654,1214.22016328
"2010-08-20",7.2572806541,14.85696951,1246.73747484
"2010-08-21",7.3536432336,14.85696951,1292.30581153
"2010-08-22",7.4359352469,14.85696951,1169.39170333
"2010-08-23",7.5320204238,15.0093735753,1209.54614288
"2010-08-24",7.6130695525,15.1414570986,1215.8599905
"2010-08-25",7.6838236775,15.3892628188,1144.73199177
